14;1074978002;195.70.128.222;44a9ee3fb35d37ca22a60a7b326f069f;/;http://www.caramba.cz/page.php?PgID=3
11;1074980210;212.90.228.75;b254b0b92afb0c96a412ad4935964b5c;/dt/?c=9583;http://www.shop2.cz/ls/index.php?&id=12&view=2,3,4,5,8&filtr=8
14;1074980212;213.235.129.210;0f79a1ffd677f199f0737413331f87cf;/dt/?c=7497;http://www.shop4.cz/ls/index.php?&id=108&view=1,2,4,5,7&filtr=106
14;1074980213;62.209.240.190;baa679fca7340db5f8ad3566050e3b73;/ls/index.php?&id=46&view=1,2,3,6,4,16,5,12&filtr=163;http://www.shop4.cz/ls/index.php?&id=46&view=1,2,3,6,4,16,5,12&filtr=33
15;1074980211;80.188.170.212;58fbcb8e06cb275bffd0139bef893f9f;/dt/?c=7162;
11;1074980212;160.218.40.10;2455dd8fa0da3edb171beb77c0444e51;/kosik/index.php?;http://www.shop2.cz/kosik/index.php?
15;1074980213;212.90.242.150;8c8ca619f95b96da0b74a9b516b177bd;/dt/?c=11403;http://www.shop5.cz/ls/?filtr=8&id=75&sort=&view=6,9,21,29
15;1074980215;194.228.77.103;3c8e74a4fcbdad836d2c9ce4dbff71dd;/ls/?id=75;http://www.shop5.cz/akce/
12;1074980214;194.228.131.104;f71dc74187a6e4b807b680afa607e9cd;/ls/?id=95;http://www.shop3.cz/ls/index.php?&id=38&view=2,3&filtr=14
14;1074980216;80.250.1.185;9bfab9930b08bc193c7374db94138d6d;/kontakt/;http://www.shop4.cz/dt/?c=9765
11;1074980216;213.220.196.171;1be11363297ad8a0152a8cad4f417c80;/ls/?&id=36&view=2,4,5&pozice=40;http://www.shop2.cz/ls/?&id=36&view=2,4,5&pozice=20
12;1074980215;194.108.232.219;00d18c02fa74bee8787cf293cf46355d;/ct/?c=388;http://www.shop3.cz/dt/?c=14542
11;1074980219;213.220.196.171;1be11363297ad8a0152a8cad4f417c80;/dt/?c=14787;http://www.shop2.cz/ls/?&id=36&view=2,4,5&pozice=40
11;1074980220;212.90.228.75;b254b0b92afb0c96a412ad4935964b5c;/dt/obr.php?id=10973;
15;1074980220;80.188.170.212;58fbcb8e06cb275bffd0139bef893f9f;/ls/?&id=75&view=6,9,21,29;
10;1074980220;212.11.96.53;7bde2f1f5727b9e3871682b8b5338a47;/ct/?c=141;http://www.shop1.cz/txt/?c=546
14;1074980221;62.245.79.103;1b84ee689613710e37168246f658eabb;/ct/?c=167;
12;1074980220;194.228.171.173;04f96012314fa0da06b171ad7fab38df;/dt/?c=11551;http://www.shop3.cz/ls/?id=30&sort=13
11;1074980223;160.218.40.10;2455dd8fa0da3edb171beb77c0444e51;/splatky/;http://www.shop2.cz/kosik/index.php?
10;1074980223;62.84.131.161;63d21c111bd641ab72e90c1b6262d98b;/poradna/index.php?th=25584&ths=1;
10;1074980217;194.228.178.213;8f7bbc0a9ab826833fe36f3f529b9e59;/dt/?c=13721;http://www.shop1.cz/ls/?id=3
14;1074980224;213.235.129.210;0f79a1ffd677f199f0737413331f87cf;/dt/?c=7500;http://www.shop4.cz/ls/index.php?&id=108&view=1,2,4,5,7&filtr=106
14;1074980225;212.11.116.208;5834c601db07ed7ddc1367526882c964;/setp/preber2.php;http://www.shop4.cz/setp/?&id=51&view=1,2,3,4,6,21,10&sort=,4
12;1074980225;194.108.232.219;00d18c02fa74bee8787cf293cf46355d;/ls/?id=100;http://www.shop3.cz/ct/?c=388
14;1074980226;62.245.79.103;1b84ee689613710e37168246f658eabb;/ls/?id=62;
14;1074980225;212.11.116.208;5834c601db07ed7ddc1367526882c964;/ls/?&view=1%2C2%2C3%2C4%2C6%2C18%2C22%2C23%2C24%2C15%2C10&id=51&sort=%2C4&;http://www.shop4.cz/setp/?&id=51&view=1,2,3,4,6,21,10&sort=,4
10;1074980226;212.20.104.175;e99cbf7336eec2cf69c06808da76e906;/dt/?c=9489;http://shop1.cz/ls/index.php?&id=3&p_1=5 Mpix.&p_9=3&p_9_=>&p_20=ano&p_21=ano&view=1,9,11,29,35&sort=,4
14;1074980230;80.250.1.185;9bfab9930b08bc193c7374db94138d6d;/onakupu/;http://www.shop4.cz/kontakt/
12;1074980229;194.228.131.104;f71dc74187a6e4b807b680afa607e9cd;/dt/?c=11221;http://www.shop3.cz/ls/?id=95
15;1074980220;194.228.77.103;3c8e74a4fcbdad836d2c9ce4dbff71dd;/dt/?c=9891;http://www.shop5.cz/ls/?id=75
14;1074980232;82.202.9.21;3569de1c1691992fa1dc084307676164;/poradna/?th=24707&ths=1;http://www.shop4.cz/poradna/?&pozice=40
12;1074980234;194.108.232.219;00d18c02fa74bee8787cf293cf46355d;/ls/?&id=100&view=2,5,9&pozice=20;http://www.shop3.cz/ls/?id=100
14;1074980234;62.177.104.74;0508585e51fc4b2c8e95b533527797a1;/dt/?c=2770;http://www.shop4.cz/ls/?&id=59&view=1,2,3,4,5,6,11,12&pozice=20
16;1074980236;63.196.188.65;2041db4d2d8c1e674bd7741819fffc92;/;
12;1074980238;194.108.232.219;00d18c02fa74bee8787cf293cf46355d;/ls/?&id=100&view=2,5,9&pozice=40;http://www.shop3.cz/ls/?&id=100&view=2,5,9&pozice=20
15;1074980235;212.90.242.150;8c8ca619f95b96da0b74a9b516b177bd;/ls/?filtr=8&id=75&sort=&view=6,9,21,29;http://www.shop5.cz/ls/?filtr=8&id=75&sort=&view=6,9,21,29
10;1074980243;62.84.131.158;600d847f095e722cde506979f8a3a834;/poradna/index.php?th=25551&ths=1;
10;1074980244;213.235.137.71;112edbf78316139ded781150a51867f8;/findp/?&id=3&view=1,9,11,29,35;http://www.shop1.cz/ls/?&id=3&view=1,9,11,29,35&pozice=60
14;1074980246;212.20.117.7;37c08e421a470ae9369982abf21ddd6c;/dt/cetelem.php?castka=15690&typ=deset;
15;1074980238;80.188.170.212;58fbcb8e06cb275bffd0139bef893f9f;/dt/?c=4822;
14;1074980246;82.202.9.21;3569de1c1691992fa1dc084307676164;/poradna/?th=24664&ths=1;http://www.shop4.cz/poradna/?&pozice=40
15;1074980249;212.90.242.150;8c8ca619f95b96da0b74a9b516b177bd;/znacka/?c=80;http://www.shop5.cz/
12;1074980250;194.228.186.33;856256473c015954f1dc8303433de8fa;/ls/sety.php?id=166;http://www.shop3.cz/
14;1074980251;62.177.104.74;0508585e51fc4b2c8e95b533527797a1;/dt/?c=5203;http://www.shop4.cz/ls/?&id=59&view=1,2,3,4,5,6,11,12&pozice=20
14;1074980252;62.245.79.103;1b84ee689613710e37168246f658eabb;/findf/?full=miele;
11;1074980253;213.220.196.171;1be11363297ad8a0152a8cad4f417c80;/dt/?c=14646;http://www.shop2.cz/ls/?&id=36&view=2,4,5&pozice=40
12;1074980253;194.228.131.104;f71dc74187a6e4b807b680afa607e9cd;/ct/?c=158;http://www.shop3.cz/ls/?id=95
14;1074980252;212.11.116.208;5834c601db07ed7ddc1367526882c964;/dt/?c=2270;http://www.shop4.cz/ls/?&view=1%2C2%2C3%2C4%2C6%2C18%2C22%2C23%2C24%2C15%2C10&id=51&sort=%2C4&
11;1074980256;213.220.199.135;3e38a6af7ab461679d361fce48334fd8;/klient/uvod.php;http://www.shop2.cz/onakupu/
12;1074980256;160.218.150.89;08e94dd98a55781ccf182b2c05926ae1;/dt/prisl.php?id=9501;
14;1074980254;212.20.121.138;7e0005a7f50ec6196b48dd0fd942801b;/dt/?c=9756;http://www.shop4.cz/ls/?filtr=36&id=46&sort=&view=1,2,3,6,4,16,5,12
14;1074980258;212.11.100.89;6801bf0c43288414ca6016302b7eed42;/;
14;1074980259;62.177.104.74;0508585e51fc4b2c8e95b533527797a1;/dt/?c=5116;http://www.shop4.cz/ls/?&id=59&view=1,2,3,4,5,6,11,12&pozice=20
15;1074980247;80.188.170.212;58fbcb8e06cb275bffd0139bef893f9f;/dt/?c=4822;
10;1074980263;62.84.131.158;f4a850a845d197601f654753a20ee995;/poradna/index.php?th=25599&ths=1;
11;1074980260;160.218.40.10;2455dd8fa0da3edb171beb77c0444e51;/txt/?c=769;http://www.shop2.cz/splatky/
10;1074980265;212.65.233.31;e47ee65b9742f078893a15ec5b85f457;/dt/?c=9587;http://www.shop1.cz/ls/?filtr=8&id=3&sort=&view=1,9,11,29,35
14;1074980267;62.177.74.158;3ad2131e64d10809cd778f5baf3a1b99;/ls/index.php?&id=141&view=1,2,6,7,8&sort=,4&tisk=ano;http://www.shop4.cz/ls/index.php?&id=141&view=1,2,6,7,8&sort=,4
14;1074980267;62.24.85.106;f0312526e82b591a9ab52b32c57d9dbf;/ls/?id=67;http://www.shop4.cz/ct/?c=169
14;1074980267;82.202.9.21;3569de1c1691992fa1dc084307676164;/poradna/?th=24617&ths=1;http://www.shop4.cz/poradna/?&pozice=40
14;1074980266;212.11.100.89;6801bf0c43288414ca6016302b7eed42;/poradna/;http://www.shop4.cz
14;1074980268;62.177.74.158;3ad2131e64d10809cd778f5baf3a1b99;/ls/index.php?&id=141&view=1,2,6,7,8&sort=,4&tisk=ano;http://www.shop4.cz/ls/index.php?&id=141&view=1,2,6,7,8&sort=,4
10;1074980269;212.20.104.175;e99cbf7336eec2cf69c06808da76e906;/dt/?c=13880;http://shop1.cz/ls/index.php?&id=3&p_1=5 Mpix.&p_9=3&p_9_=>&p_20=ano&p_21=ano&view=1,9,11,29,35&sort=,4
14;1074980276;212.11.100.89;6801bf0c43288414ca6016302b7eed42;/poradna/?th=26417&ths=1;http://www.shop4.cz/poradna/
10;1074980275;213.233.66.82;711324ed97b629c6348d94de48764885;/ct/?c=141;http://www.shop1.cz/poradna/?th=4421&ths=1
15;1074980276;80.188.170.212;58fbcb8e06cb275bffd0139bef893f9f;/dt/?c=14685;
12;1074980276;194.228.186.33;856256473c015954f1dc8303433de8fa;/ct/?c=157;http://www.shop3.cz/ls/sety.php?id=166
12;1074980278;194.108.232.219;00d18c02fa74bee8787cf293cf46355d;/ct/?c=158;http://www.shop3.cz/ls/?&id=100&view=2,5,9&pozice=40
12;1074980277;194.228.131.104;f71dc74187a6e4b807b680afa607e9cd;/ct/?c=155;http://www.shop3.cz/ct/?c=158
12;1074980276;213.235.65.161;fef57dcc9da99be4c38fb861336d1f12;/poradna/?th=16506&ths=1;http://www.atlas.cz/search/?t=a&ex=&q=MX+5700D&ie=windows-1250&oe=windows-1250
14;1074980278;62.245.79.103;1b84ee689613710e37168246f658eabb;/ct/?c=169;
17;1074980276;194.228.175.119;64746f5bdb91704e24f251cf3dcf297b;/dt/?c=12751;http://www.shop7.cz/ls/?id=150&sort=_12
14;1074980278;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/ct/?c=166;http://www.shop4.cz/ct/?c=167
12;1074980281;194.108.232.219;00d18c02fa74bee8787cf293cf46355d;/ls/?id=95;http://www.shop3.cz/ct/?c=158
10;1074980280;212.65.233.31;e47ee65b9742f078893a15ec5b85f457;/dt/?c=9489;http://www.shop1.cz/ls/?filtr=8&id=3&sort=&view=1,9,11,29,35
12;1074980282;194.228.131.104;f71dc74187a6e4b807b680afa607e9cd;/ls/?id=34;http://www.shop3.cz/ct/?c=155
14;1074980284;62.245.79.103;1b84ee689613710e37168246f658eabb;/ls/?id=67;
14;1074980285;212.11.100.89;6801bf0c43288414ca6016302b7eed42;/ct/?c=167;http://www.shop4.cz/poradna/?th=26417&ths=1
14;1074980286;62.24.85.106;f0312526e82b591a9ab52b32c57d9dbf;/ls/?&id=67&view=1,2,3,4,6,21,9&pozice=20;http://www.shop4.cz/ls/?id=67
14;1074980284;62.177.104.74;0508585e51fc4b2c8e95b533527797a1;/dt/?c=2767;http://www.shop4.cz/ls/?&id=59&view=1,2,3,4,5,6,11,12&pozice=20
12;1074980286;194.108.232.219;00d18c02fa74bee8787cf293cf46355d;/ls/?id=38;http://www.shop3.cz/ls/?id=95
14;1074980288;212.11.100.89;6801bf0c43288414ca6016302b7eed42;/ls/?id=61;http://www.shop4.cz/ct/?c=167
15;1074980286;212.90.242.150;8c8ca619f95b96da0b74a9b516b177bd;/dt/?c=5253;http://www.shop5.cz/znacka/?c=80
14;1074980292;216.88.158.142;dd3c58fd42c14dc525a41a6d02e77060;/znacka/?&pozice=80&c=29;
14;1074980294;80.188.181.162;98e61918787b3ae502128e144914a551;/dt/glosar.php?id=312;http://www.shop4.cz/dt/?c=10070
12;1074980294;194.108.232.219;00d18c02fa74bee8787cf293cf46355d;/ls/preber.php;http://www.shop3.cz/ls/?id=38
10;1074980294;193.108.67.10;bffe35c556d86da454c3b6638ca5b00e;/ct/?id=141;
14;1074980295;62.24.85.106;f0312526e82b591a9ab52b32c57d9dbf;/dt/?c=6596;http://www.shop4.cz/ls/?&id=67&view=1,2,3,4,6,21,9&pozice=20
12;1074980294;194.108.232.219;00d18c02fa74bee8787cf293cf46355d;/ls/?filtr=8&id=38&sort=&view=2,3;http://www.shop3.cz/ls/?id=38
14;1074980295;62.177.104.74;0508585e51fc4b2c8e95b533527797a1;/dt/?c=5200;http://www.shop4.cz/ls/?&id=59&view=1,2,3,4,5,6,11,12&pozice=20
12;1074980289;194.228.131.104;f71dc74187a6e4b807b680afa607e9cd;/dt/?c=8942;http://www.shop3.cz/ls/?id=34
10;1074980296;193.108.67.10;bffe35c556d86da454c3b6638ca5b00e;/ct/?c=141;
14;1074980293;160.218.40.12;929e167df09acec8273bd6940c0bd940;/dt/?c=6813;http://www.shop4.cz/ls/?&p_4=ano&p_9=300&p_9_=>&p_10=kovov%E9+teleskopick%E9&p_11=HEPA+omyvateln%FD&p_13=posuvn%E1&id=101&&aktul=1
14;1074980299;212.11.100.89;6801bf0c43288414ca6016302b7eed42;/ct/?c=168;http://www.shop4.cz/ls/?id=61
15;1074980294;212.90.242.150;8c8ca619f95b96da0b74a9b516b177bd;/dt/?c=11404;http://www.shop5.cz/ls/?filtr=8&id=75&sort=&view=6,9,21,29
14;1074980303;62.177.104.74;0508585e51fc4b2c8e95b533527797a1;/ls/?&id=59&view=1,2,3,4,5,6,11,12&pozice=40;http://www.shop4.cz/ls/?&id=59&view=1,2,3,4,5,6,11,12&pozice=20
12;1074980304;62.245.108.162;d9a3ac636ce63c2b0b2a6c9f7d184453;/dt/?c=6304;http://www.google.com/search?hl=en&lr=&ie=UTF-8&oe=UTF-8&q=onkyo+dn5&btnG=Google+Search
14;1074980303;212.11.100.89;6801bf0c43288414ca6016302b7eed42;/ls/?id=64;http://www.shop4.cz/ct/?c=168
14;1074980306;62.24.85.106;f0312526e82b591a9ab52b32c57d9dbf;/dt/?c=12068;http://www.shop4.cz/ls/?&id=67&view=1,2,3,4,6,21,9&pozice=20
11;1074980307;160.218.40.10;2455dd8fa0da3edb171beb77c0444e51;/obchody-elektro/;http://www.shop2.cz/txt/?c=769
11;1074980309;213.220.196.171;1be11363297ad8a0152a8cad4f417c80;/ls/?&id=36&view=2,4,5&pozice=60;http://www.shop2.cz/ls/?&id=36&view=2,4,5&pozice=40
12;1074980309;80.188.59.3;2ec48a1247a7ae689bbfcf13064b1e58;/ls/index.php?&id=30&view=1,3,25,4,5&sort=13&filtr=22;http://www.shop3.cz/ls/index.php?&id=30&sort=13&view=1,3,25,4,5&filtr=14
14;1074980310;62.177.104.74;0508585e51fc4b2c8e95b533527797a1;/dt/?c=5201;http://www.shop4.cz/ls/?&id=59&view=1,2,3,4,5,6,11,12&pozice=40
10;1074980312;193.85.243.20;0909e91c8b9378d7a8e07857400217c6;/ct/?c=141;http://www.shop1.cz
14;1074980319;80.188.181.162;98e61918787b3ae502128e144914a551;/popup/?id=742;http://www.shop4.cz/dt/?c=10070
12;1074980321;194.108.232.219;00d18c02fa74bee8787cf293cf46355d;/ls/index.php?&id=38&view=2,3&filtr=14;http://www.shop3.cz/ls/?filtr=8&id=38&sort=&view=2,3
14;1074980322;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/ls/?id=57;http://www.shop4.cz/ct/?c=166
11;1074980324;213.220.196.171;1be11363297ad8a0152a8cad4f417c80;/dt/?c=10269;http://www.shop2.cz/ls/?&id=36&view=2,4,5&pozice=40
12;1074980324;80.188.59.3;2ec48a1247a7ae689bbfcf13064b1e58;/dt/?c=9331;http://www.shop3.cz/ls/index.php?&id=30&view=1,3,25,4,5&sort=13&filtr=22
14;1074980325;212.20.117.7;37c08e421a470ae9369982abf21ddd6c;/dt/glosar.php?id=68;
16;1074980324;195.47.110.138;2cab61a6f627f147ac7520de61be7b53;/dt/?c=15828;http://mobil.idnes.cz/mobilni_komunikace/mobilni_telefony/abecedni_prehled_mt/ostatni/mdaii031024.html
10;1074980324;213.235.130.124;cdc256eed0d3b0c869bf66cfe9c35640;/dt/?c=9487;
14;1074980326;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/ls/?id=59;http://www.shop4.cz/ct/?c=166
11;1074980328;213.220.196.171;1be11363297ad8a0152a8cad4f417c80;/dt/obr.php?id=15959;
14;1074980328;62.24.85.106;f0312526e82b591a9ab52b32c57d9dbf;/dt/?c=12069;http://www.shop4.cz/ls/?&id=67&view=1,2,3,4,6,21,9&pozice=20
10;1074980269;195.47.9.108;147bcef82abee922bbc520b119b91e20;/dt/?c=9655;http://www.shop1.cz/ls/?filtr=5,8&id=3&sort=&view=1,9,11,29,35
10;1074980330;212.11.96.53;7bde2f1f5727b9e3871682b8b5338a47;/ct/?c=141;http://www.shop1.cz/txt/?c=546
14;1074980327;82.202.9.21;3569de1c1691992fa1dc084307676164;/poradna/?&pozice=60;http://www.shop4.cz/poradna/?&pozice=40
14;1074980332;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/findp/?&id=59&view=1,2,3,4,5,6,11,12;http://www.shop4.cz/ls/?id=59
14;1074980340;212.20.117.7;37c08e421a470ae9369982abf21ddd6c;/dt/glosar.php?id=87;
12;1074980339;194.228.186.33;856256473c015954f1dc8303433de8fa;/akce/;http://www.shop3.cz/ct/?c=157
14;1074980342;82.202.9.21;3569de1c1691992fa1dc084307676164;/poradna/?th=24555&ths=1;http://www.shop4.cz/poradna/?&pozice=60
14;1074980342;62.24.85.106;f0312526e82b591a9ab52b32c57d9dbf;/dt/?c=12070;http://www.shop4.cz/ls/?&id=67&view=1,2,3,4,6,21,9&pozice=20
14;1074980343;212.11.116.208;5834c601db07ed7ddc1367526882c964;/dt/?c=2213;http://www.shop4.cz/ls/?&view=1%2C2%2C3%2C4%2C6%2C18%2C22%2C23%2C24%2C15%2C10&id=51&sort=%2C4&
15;1074980347;160.218.40.11;68d9ff01da9c54f24be4981812409a91;/znacka/?c=74;http://www.shop5.cz/dt/?c=4844
12;1074980346;194.228.186.33;856256473c015954f1dc8303433de8fa;/dt/?c=13523;http://www.shop3.cz/ct/?c=157
10;1074980349;212.20.104.175;e99cbf7336eec2cf69c06808da76e906;/popup/?id=314;
10;1074980349;193.85.243.20;0909e91c8b9378d7a8e07857400217c6;/ls/?id=3;http://www.shop1.cz/ct/?c=141
14;1074980348;62.177.104.74;0508585e51fc4b2c8e95b533527797a1;/dt/?c=2768;http://www.shop4.cz/ls/?&id=59&view=1,2,3,4,5,6,11,12&pozice=40
10;1074980353;193.85.243.20;0909e91c8b9378d7a8e07857400217c6;/ls/preber.php;http://www.shop1.cz/ls/?id=3
14;1074980353;62.24.85.106;f0312526e82b591a9ab52b32c57d9dbf;/ls/?&id=67&view=1,2,3,4,6,21,9&pozice=40;http://www.shop4.cz/ls/?&id=67&view=1,2,3,4,6,21,9&pozice=20
10;1074980353;193.85.243.20;0909e91c8b9378d7a8e07857400217c6;/ls/?filtr=5&id=3&sort=&view=1,9,11,29,35;http://www.shop1.cz/ls/?id=3
14;1074980357;212.11.100.89;6801bf0c43288414ca6016302b7eed42;/ls/?id=64;http://www.shop4.cz/ct/?c=168
14;1074980358;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/ls/?id=57;http://www.shop4.cz/ct/?c=166
14;1074980361;212.20.117.7;37c08e421a470ae9369982abf21ddd6c;/dt/glosar.php?id=82;
10;1074980362;193.85.243.20;0909e91c8b9378d7a8e07857400217c6;/df/pridat.php?id=9699;http://www.shop1.cz/ls/?filtr=5&id=3&sort=&view=1,9,11,29,35
14;1074980362;62.24.85.106;f0312526e82b591a9ab52b32c57d9dbf;/dt/?c=6604;http://www.shop4.cz/ls/?&id=67&view=1,2,3,4,6,21,9&pozice=40
10;1074980363;193.85.243.20;0909e91c8b9378d7a8e07857400217c6;/ls/?filtr=5&id=3&sort=&view=1,9,11,29,35;http://www.shop1.cz/ls/?filtr=5&id=3&sort=&view=1,9,11,29,35
14;1074980362;82.202.9.21;3569de1c1691992fa1dc084307676164;/poradna/?th=24332&ths=1;http://www.shop4.cz/poradna/?&pozice=60
14;1074980365;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/findp/?&id=57&view=1,2,3,4,5,6,13,9;http://www.shop4.cz/ls/?id=57
14;1074980365;212.11.100.89;6801bf0c43288414ca6016302b7eed42;/dt/?c=3762;http://www.shop4.cz/ls/?id=64
10;1074980368;212.20.104.175;e99cbf7336eec2cf69c06808da76e906;/ls/index.php?&id=3&view=1,9,11,29,35&sort=,4&p_1=5%20Mpix.&p_9=3&p_9_=>&p_20=ano&p_21=ano&filtr=5;http://shop1.cz/ls/index.php?&id=3&p_1=5 Mpix.&p_9=3&p_9_=>&p_20=ano&p_21=ano&view=1,9,11,29,35&sort=,4
11;1074980367;80.188.34.42;e5e8480d2a0ba951898e2f1b727bd02f;/dt/?c=9888;http://www.google.com/search?hl=cs&ie=UTF-8&oe=UTF-8&q=%2Bfinlux+dvd+513+mk2&btnG=Vyhledat+Googlem&lr=lang_cs
10;1074980371;193.85.243.20;0909e91c8b9378d7a8e07857400217c6;/df/pridat.php?id=9698;http://www.shop1.cz/ls/?filtr=5&id=3&sort=&view=1,9,11,29,35
10;1074980371;193.85.243.20;0909e91c8b9378d7a8e07857400217c6;/ls/?filtr=5&id=3&sort=&view=1,9,11,29,35;http://www.shop1.cz/ls/?filtr=5&id=3&sort=&view=1,9,11,29,35
14;1074980371;212.11.100.89;6801bf0c43288414ca6016302b7eed42;/dt/?id=3548;http://www.shop4.cz/dt/?c=3762
14;1074980374;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/findp/preber3.php;http://www.shop4.cz/findp/?&id=57&view=1,2,3,4,5,6,13,9
14;1074980374;212.11.100.89;6801bf0c43288414ca6016302b7eed42;/dt/?c=3548;http://www.shop4.cz/dt/?c=3762
15;1074980374;213.220.212.83;985039d0f1946165f7936a705b5691e8;/;
14;1074980375;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/ls/?&p_6=A&p_8=nerez&id=57&view=1%2C2%2C3%2C4%2C5%2C6%2C13%2C9&&aktul=0;http://www.shop4.cz/findp/?&id=57&view=1,2,3,4,5,6,13,9
10;1074980375;213.235.137.71;112edbf78316139ded781150a51867f8;/findp/preber3.php;http://www.shop1.cz/findp/?&id=3&view=1,9,11,29,35
14;1074980375;82.202.9.21;3569de1c1691992fa1dc084307676164;/poradna/?th=24292&ths=1;http://www.shop4.cz/poradna/?&pozice=60
10;1074980375;213.235.137.71;112edbf78316139ded781150a51867f8;/ls/?&p_1=3+Mpix.&p_2=CCD&p_5=4%3A3&p_9=3&p_9_=>&p_10=3&p_10_=>&p_20=ano&p_21=ano&id=3&view=1%2C9%2C11%2C29%2C35&&aktul=0;http://www.shop1.cz/findp/?&id=3&view=1,9,11,29,35
10;1074980377;80.188.164.112;e0e6bed9c3089e09f99644a31a974b28;/;
10;1074980381;212.20.104.175;e99cbf7336eec2cf69c06808da76e906;/ls/zrusit.php?&zrusit=par&id=3&view=1,9,11,29,35&sort=,4&p_1=5%20Mpix.&p_9=3&p_9_=>&p_20=ano&p_21=ano&filtr=5;http://shop1.cz/ls/index.php?&id=3&view=1,9,11,29,35&sort=,4&p_1=5 Mpix.&p_9=3&p_9_=>&p_20=ano&p_21=ano&filtr=5
15;1074980381;213.220.212.83;985039d0f1946165f7936a705b5691e8;/ls/?id=76;http://www.shop5.cz/
10;1074980381;212.20.104.175;e99cbf7336eec2cf69c06808da76e906;/ls/?&id=3&view=1%2C9%2C11%2C29%2C35&sort=%2C4&filtr=5&;http://shop1.cz/ls/index.php?&id=3&view=1,9,11,29,35&sort=,4&p_1=5 Mpix.&p_9=3&p_9_=>&p_20=ano&p_21=ano&filtr=5
10;1074980383;193.85.243.20;0909e91c8b9378d7a8e07857400217c6;/ls/preber.php;http://www.shop1.cz/ls/?filtr=5&id=3&sort=&view=1,9,11,29,35
10;1074980383;193.85.243.20;0909e91c8b9378d7a8e07857400217c6;/ls/?filtr=4,5&id=3&sort=&view=1,9,11,29,35;http://www.shop1.cz/ls/?filtr=5&id=3&sort=&view=1,9,11,29,35
14;1074980383;160.218.40.12;929e167df09acec8273bd6940c0bd940;/findp/preber3.php;http://www.shop4.cz/findp/?akce=10&p_9=300&p_9_=>&p_10=kovov%E9+teleskopick%E9&p_11=HEPA+omyvateln%FD&p_13=posuvn%E1&id=101&&aktul=1
10;1074980385;80.188.164.112;e0e6bed9c3089e09f99644a31a974b28;/ct/?c=141;http://www.shop1.cz/
12;1074980384;62.177.71.252;7a7ce1f5bc26faaf7c9a88a564e9c565;/znacka/?c=84;http://search.yahoo.com/bin/search?p=mascom&ie=windows-1250&oe=windows-1250
12;1074980385;213.235.65.161;fef57dcc9da99be4c38fb861336d1f12;/findf/?full=mx+5700D;http://www.shop3.cz/poradna/?th=16506&ths=1
10;1074980385;212.20.104.175;e99cbf7336eec2cf69c06808da76e906;/ls/index.php?&id=3&view=1,9,11,29,35&sort=,4&filtr=5;http://shop1.cz/ls/?&id=3&view=1%2C9%2C11%2C29%2C35&sort=%2C4&filtr=5&
14;1074980384;62.177.104.74;0508585e51fc4b2c8e95b533527797a1;/dt/?c=2780;http://www.shop4.cz/ls/?&id=59&view=1,2,3,4,5,6,11,12&pozice=40
14;1074980387;195.113.160.10;39cf1395d5f679723314abe805bb4908;/poradna/?th=8583&ths=1;http://search1.seznam.cz/search.cgi?mod=k-p-y&w=gorenie
10;1074980388;193.85.243.20;0909e91c8b9378d7a8e07857400217c6;/df/pridat.php?id=12825;http://www.shop1.cz/ls/?filtr=4,5&id=3&sort=&view=1,9,11,29,35
14;1074980385;160.218.40.12;929e167df09acec8273bd6940c0bd940;/findp/?akce=nic&p_4=ano&p_9=300&p_9_=>&p_10=kovov%E9+teleskopick%E9&p_11=HEPA+omyvateln%FD&p_13=posuvn%E1&id=101&&aktul=1;http://www.shop4.cz/findp/?akce=10&p_9=300&p_9_=>&p_10=kovov%E9+teleskopick%E9&p_11=HEPA+omyvateln%FD&p_13=posuvn%E1&id=101&&aktul=1
10;1074980389;193.85.243.20;0909e91c8b9378d7a8e07857400217c6;/ls/?filtr=4,5&id=3&sort=&view=1,9,11,29,35;http://www.shop1.cz/ls/?filtr=4,5&id=3&sort=&view=1,9,11,29,35
14;1074980389;62.24.85.106;f0312526e82b591a9ab52b32c57d9dbf;/ls/?&id=67&view=1,2,3,4,6,21,9&pozice=60;http://www.shop4.cz/ls/?&id=67&view=1,2,3,4,6,21,9&pozice=40
10;1074980385;193.108.67.10;bffe35c556d86da454c3b6638ca5b00e;/ct/?c=141;http://www.shop1.cz/ct/?c=141
14;1074980391;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/dt/?c=2655;http://www.shop4.cz/ls/?&p_6=A&p_8=nerez&id=57&view=1%2C2%2C3%2C4%2C5%2C6%2C13%2C9&&aktul=0
12;1074980392;160.218.150.89;08e94dd98a55781ccf182b2c05926ae1;/dt/obr.php?id=13979;
10;1074980392;80.188.164.112;e0e6bed9c3089e09f99644a31a974b28;/ls/?id=3;http://www.shop1.cz/ct/?c=141
15;1074980393;213.220.212.83;985039d0f1946165f7936a705b5691e8;/ls/?&id=76&view=2,5,6,9,31&pozice=20;http://www.shop5.cz/ls/?id=76
